Date,AZO,BKNG,CMG,NVR,ORLY
2005-07-20,518800,358100,,95200,353600
2005-07-21,783100,196400,,97600,776900
2005-07-22,389100,224800,,60400,433300
2005-07-25,494100,153700,,65200,315400
2005-07-26,467700,205100,,54600,1006300
2005-07-27,436500,334200,,68600,735800
2005-07-28,571600,275600,,52700,349800
2005-07-29,509000,225400,,66300,632100
2005-08-01,416500,297200,,44800,476400
2005-08-02,362100,231600,,30100,413800
2005-08-03,2187900,279100,,50400,263200
2005-08-04,958400,490500,,39400,314800
2005-08-05,506100,443900,,93300,190900
2005-08-08,437700,656000,,57600,344100
2005-08-09,469800,1185400,,47700,490700
2005-08-10,505400,936900,,49000,345200
2005-08-11,819500,287000,,25900,296600
2005-08-12,708700,383600,,34900,572000
2005-08-15,453900,270400,,42200,375900
2005-08-16,683200,343700,,29600,282300
2005-08-17,362200,307600,,43000,216800
2005-08-18,363400,621400,,28700,244900
2005-08-19,1119400,225000,,18400,349300
2005-08-22,713500,304700,,16400,419400
2005-08-23,752400,299500,,45500,356000
2005-08-24,655400,555100,,66200,431500
2005-08-25,657600,516600,,34700,297500
2005-08-26,453100,231700,,45100,579900
2005-08-29,593000,221700,,34100,1342800
2005-08-30,754400,301400,,46400,729800
2005-08-31,848900,464400,,59200,782600
2005-09-01,1256300,472300,,38900,795800
2005-09-02,794200,276100,,16100,401500
2005-09-06,817200,443500,,23300,411500
2005-09-07,613100,421500,,46900,507200
2005-09-08,753500,353200,,69100,219900
2005-09-09,423100,539400,,40600,441700
2005-09-12,489500,349700,,39800,910200
2005-09-13,688100,564900,,21800,628300
2005-09-14,548200,409200,,45800,406400
2005-09-15,743700,303500,,27400,661900
2005-09-16,1393300,407400,,51800,1212400
2005-09-19,954000,214100,,44800,265600
2005-09-20,1591900,276300,,63400,342500
2005-09-21,4277300,902300,,89500,526900
2005-09-22,2371800,793000,,52000,1391800
2005-09-23,1072200,579600,,23000,494900
2005-09-26,1346200,754400,,44200,436300
2005-09-27,1052300,444200,,47300,261200
2005-09-28,1019800,438000,,68800,456700
2005-09-29,763000,472200,,34700,407200
2005-09-30,3513700,382200,,59300,255800
2005-10-03,1674100,544800,,28600,375800
2005-10-04,1191900,403000,,41100,249400
2005-10-05,1558700,592800,,81300,492500
2005-10-06,1568200,356800,,113100,462700
2005-10-07,876900,283300,,51600,247600
2005-10-10,606500,271300,,114500,647100
2005-10-11,1106500,333800,,109500,375200
2005-10-12,1488700,412500,,139100,1146700
2005-10-13,897100,333300,,105800,884500
2005-10-14,970700,217000,,74400,564700
2005-10-17,625500,181400,,76400,342700
2005-10-18,1124600,174000,,219100,562100
2005-10-19,1432700,936000,,276000,450800
2005-10-20,1756100,564500,,127900,526100
2005-10-21,1297700,1133400,,147900,530300
2005-10-24,1247000,333200,,107100,503200
2005-10-25,635100,494600,,163700,763700
2005-10-26,1157600,885900,,114400,1040300
2005-10-27,792600,919900,,133700,690800
2005-10-28,2421100,734000,,102300,817100
2005-10-31,1384600,709400,,71500,688300
2005-11-01,1155000,432200,,70300,973600
2005-11-02,3330100,1071700,,92000,708900
2005-11-03,1722600,7501800,,84300,649900
2005-11-04,608400,1116600,,94000,271600
2005-11-07,1280000,781800,,72500,425700
2005-11-08,1082400,395000,,206700,333400
2005-11-09,1057700,394500,,124600,437600
2005-11-10,832900,625300,,129700,364900
2005-11-11,646900,324600,,69800,181000
2005-11-14,761800,320400,,46500,339500
2005-11-15,648000,372700,,61900,324800
2005-11-16,317500,350800,,77200,317200
2005-11-17,871900,514400,,112800,440600
2005-11-18,869800,686000,,101800,319800
2005-11-21,919800,659600,,67800,419300
2005-11-22,889900,426400,,100900,199900
2005-11-23,697600,287600,,74200,303600
2005-11-25,148400,86800,,12100,58800
2005-11-28,901000,355700,,114900,220400
2005-11-29,992000,599900,,120000,326500
2005-11-30,1197500,597200,,69800,267800
2005-12-01,957300,612300,,77600,392100
2005-12-02,769700,388800,,32100,305200
2005-12-05,720700,375800,,50300,257300
2005-12-06,3169100,480800,,38100,326200
2005-12-07,1921900,229300,,66700,438900
2005-12-08,1645000,316600,,57600,423400
2005-12-09,671200,255300,,48100,337700
2005-12-12,749000,388000,,71000,309100
2005-12-13,1298900,471400,,61000,555700
2005-12-14,1396100,266900,,107400,427300
2005-12-15,821400,340400,,88400,360400
2005-12-16,889000,341000,,88100,741300
2005-12-19,1006300,280900,,54600,335700
2005-12-20,905100,387700,,68600,241800
2005-12-21,582400,286200,,99000,285000
2005-12-22,338400,208000,,39600,291600
2005-12-23,454500,156800,,48000,151200
2005-12-27,459500,219300,,25700,331400
2005-12-28,485200,187300,,37300,260200
2005-12-29,586500,204600,,33400,174800
2005-12-30,375000,309500,,38500,314500
2006-01-03,1056900,467100,,113400,702000
2006-01-04,664500,366500,,40000,340900
2006-01-05,714800,280000,,72900,336400
2006-01-06,436300,390500,,82900,513900
2006-01-09,673700,236200,,114700,439500
2006-01-10,479300,317600,,135000,400200
2006-01-11,687600,387900,,118600,228400
2006-01-12,2268300,296700,,71800,218600
2006-01-13,645300,205600,,89200,193900
2006-01-17,470400,285800,,88600,312800
2006-01-18,447300,365100,,80000,268600
2006-01-19,402100,298000,,58500,309800
2006-01-20,822200,507600,,62400,383000
2006-01-23,315500,495800,,85400,390800
2006-01-24,490700,650200,,44300,413900
2006-01-25,392900,330500,,73600,218400
2006-01-26,444900,194200,13218600.0,86600,254600
2006-01-27,803200,206100,1150800.0,71800,328600
2006-01-30,811700,213300,735800.0,74800,293400
2006-01-31,977900,368500,1111200.0,126000,260500
2006-02-01,526600,343600,606700.0,76000,406100
2006-02-02,445800,469700,401500.0,75500,338500
2006-02-03,361700,224100,245300.0,56100,246000
2006-02-06,944100,359300,349800.0,42100,251900
2006-02-07,633400,466200,267200.0,62400,250500
2006-02-08,461500,330800,174400.0,83900,244100
2006-02-09,571800,467300,220300.0,43000,150600
2006-02-10,896800,421800,375500.0,42400,274100
2006-02-13,327700,425000,199100.0,56900,357300
2006-02-14,856900,796300,197900.0,63700,362900
2006-02-15,684200,538500,98100.0,56600,411700
2006-02-16,435200,1345400,293000.0,46600,306900
2006-02-17,458300,2035400,138000.0,63000,218200
2006-02-21,367500,936100,68100.0,57300,295600
2006-02-22,297000,755100,95900.0,57900,230200
2006-02-23,304500,417600,249300.0,51300,181100
2006-02-24,398800,874100,138300.0,28100,375100
2006-02-27,461000,1080800,100800.0,43300,345200
2006-02-28,736100,1118500,87500.0,49100,571600
2006-03-01,2526900,641000,190100.0,45200,3082700
2006-03-02,1554600,295500,229000.0,38500,934000
2006-03-03,633000,340600,89100.0,49100,514100
2006-03-06,521000,379300,168900.0,45700,797400
2006-03-07,503300,279600,328300.0,32600,449400
2006-03-08,362600,222400,306600.0,81800,271400
2006-03-09,498100,205200,161500.0,49000,272600
2006-03-10,469800,426000,313900.0,25900,482500
2006-03-13,437600,280800,190400.0,42200,524600
2006-03-14,373200,155900,1255800.0,83600,240400
2006-03-15,449300,118300,1142100.0,61500,383900
2006-03-16,399500,188300,1697700.0,60000,396800
2006-03-17,659400,347800,396200.0,51400,649400
2006-03-20,321000,260400,863500.0,48400,337900
2006-03-21,453100,396000,360400.0,43000,305900
2006-03-22,713100,165500,579300.0,36200,263900
2006-03-23,1028300,301600,505500.0,41200,277900
2006-03-24,409900,236200,277000.0,37800,211800
2006-03-27,494500,169700,220900.0,26000,220200
2006-03-28,488700,209300,175600.0,40900,318800
2006-03-29,608700,502200,148000.0,27900,239900
2006-03-30,625600,246500,209400.0,57700,213400
2006-03-31,749800,385600,770400.0,43100,369400
2006-04-03,513600,298400,370100.0,59000,339700
2006-04-04,713300,626300,167400.0,34600,406800
2006-04-05,518700,294500,99300.0,151900,359000
2006-04-06,705300,235900,301700.0,78600,296000
2006-04-07,531300,276900,221100.0,50900,268900
2006-04-10,383700,185100,338100.0,43500,227500
2006-04-11,1450500,216100,359400.0,24900,575900
2006-04-12,483800,187100,212800.0,35400,258400
2006-04-13,329600,119500,148100.0,50800,239900
2006-04-17,280600,241100,99700.0,34000,194700
2006-04-18,489100,274300,104200.0,108200,505800
2006-04-19,471500,343300,150500.0,164300,481600
2006-04-20,425900,148900,99400.0,59500,259100
2006-04-21,556800,243500,119100.0,41900,275500
2006-04-24,448900,149200,166900.0,40500,219500
2006-04-25,553700,219500,315500.0,77100,352900
2006-04-26,647800,213300,166200.0,49100,1626800
2006-04-27,521800,388500,813000.0,73200,762800
2006-04-28,468500,152600,159600.0,39400,485000
2006-05-01,331000,187200,154900.0,46000,623900
2006-05-02,378000,276300,680100.0,71300,599900
2006-05-03,1076800,576300,204800.0,42600,276500
2006-05-04,606300,3419600,194200.0,45700,222000
2006-05-05,647400,903400,163800.0,67200,236500
2006-05-08,590500,626000,782100.0,37000,325000
2006-05-09,352100,547300,2515400.0,34300,363700
2006-05-10,334500,504000,518900.0,92000,491100
2006-05-11,369600,432300,322700.0,46500,320300
2006-05-12,549200,682200,268400.0,55500,301700
2006-05-15,892100,672800,376900.0,64700,412000
2006-05-16,575100,381200,456600.0,47700,402700
2006-05-17,564100,429400,257000.0,80000,280400
2006-05-18,685800,1216000,890100.0,55900,383700
2006-05-19,770900,492200,2260400.0,48600,361500
2006-05-22,855400,434200,593400.0,129400,448700
2006-05-23,616100,533900,391000.0,105300,370400
2006-05-24,2055400,570700,370700.0,107800,705900
2006-05-25,848400,942500,271400.0,67000,372900
2006-05-26,641800,1369500,95700.0,38500,435900
2006-05-30,989000,654500,426400.0,50500,738800
2006-05-31,824400,612000,465700.0,176000,427500
2006-06-01,703600,794500,240600.0,111100,557800
2006-06-02,654800,846800,294000.0,53500,962600
2006-06-05,514400,735500,162400.0,91400,680900
2006-06-06,711000,917700,237700.0,135600,527200
2006-06-07,816100,725700,261100.0,88800,594200
2006-06-08,1172300,1349700,424100.0,133300,773900
2006-06-09,1132300,528400,171500.0,65600,410100
2006-06-12,719300,1396600,249200.0,129600,580400
2006-06-13,1037800,591700,251800.0,124700,398100
2006-06-14,785200,473900,212700.0,88200,656900
2006-06-15,942600,823100,717700.0,305000,522900
2006-06-16,1285100,648800,412100.0,68900,561800
2006-06-19,538900,532400,203400.0,129900,389300
2006-06-20,765800,423700,127700.0,122100,416000
2006-06-21,445300,561100,292300.0,105300,339800
2006-06-22,369600,461700,278100.0,114500,424900
2006-06-23,421400,364100,230400.0,108500,519100
2006-06-26,492400,329500,83800.0,176500,281900
2006-06-27,530100,496500,221000.0,138800,509900
2006-06-28,559100,393100,262100.0,73600,408600
2006-06-29,2515200,474000,444600.0,102300,3342600
2006-06-30,1011700,588000,287600.0,70800,1155100
2006-07-03,346400,154200,108800.0,27400,251100
2006-07-05,745300,366300,416400.0,110900,1156500
2006-07-06,1137700,231400,329100.0,59100,1425200
2006-07-07,607100,425500,525500.0,49600,1228500
2006-07-10,586800,303700,573400.0,49600,767600
2006-07-11,755700,688700,454600.0,75700,929800
2006-07-12,796300,507000,133200.0,64100,765400
2006-07-13,1108100,545100,453500.0,110500,1329000
2006-07-14,604500,723100,202600.0,186900,554400
2006-07-17,557500,367000,258800.0,98400,484900
2006-07-18,491200,878800,575300.0,123900,893200
2006-07-19,924400,571100,319000.0,191100,612700
2006-07-20,288700,298100,812700.0,308800,596400
2006-07-21,532600,576000,661900.0,160500,868900
2006-07-24,484700,324600,365800.0,108700,813300
2006-07-25,579300,257600,423400.0,162900,935600
2006-07-26,779900,180900,356200.0,89000,1443900
2006-07-27,634200,326500,296800.0,106300,1903300
2006-07-28,448400,487400,532600.0,70700,1086200
2006-07-31,332100,195900,1214500.0,81000,811600
2006-08-01,408900,502800,1193900.0,107500,867000
2006-08-02,568800,731200,596800.0,75200,573000
2006-08-03,474600,484800,512300.0,104600,515400
2006-08-04,326100,795200,383600.0,131200,463500
2006-08-07,379200,1907400,181700.0,45600,428700
2006-08-08,406700,6121000,808800.0,107900,368000
2006-08-09,380800,1734500,657700.0,83800,412300
2006-08-10,343700,1320100,910300.0,90200,616800
2006-08-11,327600,411800,489200.0,53600,316100
2006-08-14,625800,975300,423300.0,61400,238200
2006-08-15,407900,840400,523200.0,67900,297200
2006-08-16,718700,805000,540200.0,56900,558400
2006-08-17,836200,966300,420900.0,54900,282800
2006-08-18,767500,410000,319000.0,51100,321500
2006-08-21,339800,587900,304700.0,67600,311100
2006-08-22,401100,612600,156500.0,83900,362800
2006-08-23,349300,464500,179100.0,84000,422800
2006-08-24,730200,523300,256300.0,58100,304500
2006-08-25,382000,254600,143600.0,28500,326400
2006-08-28,402600,259700,93400.0,35400,287800
2006-08-29,336100,548900,280900.0,45200,486700
2006-08-30,742800,679000,220600.0,26600,417400
2006-08-31,436500,385600,158000.0,28300,561500
2006-09-01,379900,281400,250600.0,33600,657300
2006-09-05,617800,637000,285800.0,52000,328100
2006-09-06,474100,4405100,188400.0,129200,468800
2006-09-07,612400,1719800,171100.0,140500,385700
2006-09-08,818300,588700,2951800.0,57000,285000
2006-09-11,1547900,506700,522400.0,60000,623000
2006-09-12,763400,796900,611200.0,190300,581600
2006-09-13,518200,458500,574300.0,86900,694000
2006-09-14,650400,1343600,518600.0,60900,670900
2006-09-15,908100,568800,304800.0,134300,484400
2006-09-18,1094500,764100,174700.0,158300,298400
2006-09-19,3869300,452800,245400.0,93200,536700
2006-09-20,2160700,415000,365200.0,67900,698200
2006-09-21,954200,3832100,951500.0,110000,728500
2006-09-22,562100,11938800,535900.0,58300,428800
2006-09-25,1026100,2877300,676700.0,77600,448700
2006-09-26,1235700,2665500,390700.0,77200,652200
2006-09-27,1310200,884400,762100.0,86700,787300
2006-09-28,1466800,982000,784300.0,62900,450300
2006-09-29,828800,1035400,744000.0,62600,383100
2006-10-02,657300,695900,660000.0,101600,647700
2006-10-03,829600,844900,1017400.0,106700,456000
2006-10-04,758500,1348200,3278700.0,120000,933900
2006-10-05,691600,1140700,3900400.0,61400,342800
2006-10-06,552800,1067300,6765700.0,55900,375700
2006-10-09,440200,726400,4559300.0,58500,310900
2006-10-10,579800,1070000,4248100.0,63800,608300
2006-10-11,475600,990300,1730000.0,89900,907100
2006-10-12,677200,1814300,1484500.0,57400,741100
2006-10-13,512900,1451800,1120200.0,73900,540300
2006-10-16,537800,1066000,973700.0,77700,326500
2006-10-17,987000,810100,797500.0,117300,824100
2006-10-18,698300,1130100,827100.0,59900,311600
2006-10-19,648500,1697900,798400.0,84700,231500
2006-10-20,490300,683700,1350200.0,36400,282900
2006-10-23,911900,747300,927100.0,76300,411900
2006-10-24,532200,566700,630800.0,123700,380900
2006-10-25,1310800,517800,1109700.0,79500,3263000
2006-10-26,623900,600300,975600.0,66000,1187500
2006-10-27,562500,741900,699900.0,93400,575100
2006-10-30,596000,596300,720700.0,50400,792500
2006-10-31,711300,592900,1946600.0,52600,461600
2006-11-01,729100,712700,1684400.0,51000,568800
2006-11-02,540400,411100,1015700.0,75800,395700
2006-11-03,625300,318400,814000.0,85800,353200
2006-11-06,349900,508900,624300.0,24200,379400
2006-11-07,549200,659000,694100.0,58200,466400
2006-11-08,627400,1211800,543100.0,84100,333800
2006-11-09,468100,4279300,481100.0,60600,323500
2006-11-10,376800,973500,425000.0,65100,173400
2006-11-13,491700,1321100,539400.0,58300,247700
2006-11-14,715000,1404900,1330500.0,120400,339000
2006-11-15,452400,858200,766700.0,163200,405700
2006-11-16,890900,753500,629800.0,97800,783200
2006-11-17,404900,1463000,1051400.0,66500,273900
2006-11-20,448200,1347400,1315600.0,70400,262700
2006-11-21,700700,1464300,769000.0,41400,278200
2006-11-22,675000,718400,354900.0,26700,211400
2006-11-24,282600,651000,121100.0,10700,80300
2006-11-27,639300,1112600,1113400.0,63700,389700
2006-11-28,666700,1209800,1020600.0,55300,484700
2006-11-29,656400,1110900,364900.0,75900,501500
2006-11-30,801600,964300,469000.0,122700,591800
2006-12-01,466100,792200,282100.0,116800,970700
2006-12-04,771300,705700,748300.0,92700,1169100
2006-12-05,2491900,1791100,700800.0,138000,391800
2006-12-06,1036000,1280000,745200.0,94400,421000
2006-12-07,839300,1124900,1128800.0,97300,327800
2006-12-08,890600,1990900,980200.0,66000,342200
2006-12-11,470700,2306200,655000.0,40500,500100
2006-12-12,594700,1983700,794900.0,28200,681100
2006-12-13,471700,1177800,747300.0,34500,579100
2006-12-14,476100,991900,705700.0,22700,376100
2006-12-15,739700,845700,848200.0,91500,1184700
2006-12-18,318500,945800,782300.0,37100,811700
2006-12-19,759500,596800,647300.0,38900,492200
2006-12-20,523100,2294700,545300.0,26500,359900
2006-12-21,482700,758400,377700.0,26000,636900
2006-12-22,237800,512400,673300.0,14000,522700
2006-12-26,349200,320500,193800.0,10800,283800
2006-12-27,365900,1010800,267600.0,27600,319300
2006-12-28,225800,431500,438500.0,23500,248100
2006-12-29,339600,437100,528000.0,21700,435300
2007-01-03,1421300,1301700,519300.0,131600,970900
2007-01-04,726900,920600,471200.0,63300,584700
2007-01-05,544300,490500,508800.0,60100,361100
2007-01-08,298300,614100,286500.0,63700,338000
2007-01-09,780900,563100,571600.0,34100,407700
2007-01-10,475900,1209100,869100.0,28300,358400
2007-01-11,832700,638800,447700.0,49600,728600
2007-01-12,520900,426100,745200.0,27000,794900
2007-01-16,443600,482700,712000.0,47100,545000
2007-01-17,542200,610600,595000.0,68300,356200
2007-01-18,601000,885300,759600.0,75900,262700
2007-01-19,551300,464700,258500.0,28400,651900
2007-01-22,519700,443800,410200.0,57700,998700
2007-01-23,487100,288900,616500.0,74800,557100
2007-01-24,362900,415600,421300.0,47200,902900
2007-01-25,603800,650800,1139300.0,90100,675400
2007-01-26,431700,476200,518000.0,77000,420500
2007-01-29,317700,703700,401200.0,45300,671500
2007-01-30,435500,661700,504800.0,46200,743600
2007-01-31,578600,953000,467000.0,99900,1323000
2007-02-01,438600,675700,875700.0,89800,803300
2007-02-02,269900,882800,348900.0,111600,518000
2007-02-05,345000,1188800,215900.0,64900,833300
2007-02-06,234600,1402300,326300.0,68800,557600
2007-02-07,349900,1212700,748500.0,100400,464600
2007-02-08,367000,619900,304600.0,100000,351500
2007-02-09,242200,1132600,751600.0,116000,373500
2007-02-12,289900,2614500,567400.0,81600,361400
2007-02-13,326500,8458700,217500.0,39500,611800
2007-02-14,315900,1471800,1087600.0,47300,641500
2007-02-15,369200,1354600,1248600.0,35600,728500
2007-02-16,323800,1577100,2085900.0,29800,286500
2007-02-20,318400,1757900,1293900.0,42500,844000
2007-02-21,425800,2114800,602400.0,33100,317700
2007-02-22,627200,857600,332300.0,53600,257000
2007-02-23,704900,656400,264400.0,69400,245200
2007-02-26,1612700,852100,536700.0,75900,331700
2007-02-27,1888000,1308900,1175700.0,79500,656900
2007-02-28,1360900,1193400,529000.0,77700,2110200
2007-03-01,973300,2727200,791600.0,93600,986200
2007-03-02,743700,1490700,495800.0,45400,562000
2007-03-05,691100,1232300,298400.0,79900,784800
2007-03-06,711800,1688600,572000.0,126000,786900
2007-03-07,787900,1177900,198100.0,98000,669200
2007-03-08,512200,1032900,345000.0,94400,556700
2007-03-09,489500,639000,274700.0,96000,316700
2007-03-12,297800,416600,277000.0,161100,329700
2007-03-13,616400,764700,405800.0,151900,667200
2007-03-14,739900,848900,305100.0,108600,640600
2007-03-15,566500,418000,351300.0,112500,356500
2007-03-16,507600,474400,277100.0,110400,613800
2007-03-19,612400,724400,663200.0,102400,430500
2007-03-20,360600,677500,774900.0,76400,538900
2007-03-21,687300,521400,248600.0,64400,469500
2007-03-22,363000,1169300,174900.0,78900,649000
2007-03-23,365200,750000,143500.0,91400,544300
2007-03-26,305000,564500,308900.0,135700,538200
2007-03-27,377800,1219700,228700.0,131200,528700
2007-03-28,567900,532600,357900.0,161500,665700
2007-03-29,704200,932700,204900.0,89400,685400
2007-03-30,524100,754800,128800.0,133600,634500
2007-04-02,821800,1060700,260600.0,73600,812200
2007-04-03,825700,715100,199600.0,62800,442800
2007-04-04,993600,621800,284300.0,446500,433100
2007-04-05,227500,379100,214200.0,111500,256100
2007-04-09,322800,743700,481500.0,118800,338300
2007-04-10,543800,392900,233800.0,70800,479900
2007-04-11,593900,759000,311000.0,139900,627200
2007-04-12,533300,654200,485800.0,126700,521000
2007-04-13,378200,667100,85800.0,123200,393300
2007-04-16,514400,1684100,226600.0,126800,532400
2007-04-17,396100,698500,221500.0,81600,335700
2007-04-18,445400,466700,256000.0,98900,419000
2007-04-19,349100,636700,124000.0,113400,363700
2007-04-20,393500,501600,527900.0,311700,774200
2007-04-23,284300,586000,135300.0,127300,498500
2007-04-24,526700,616900,272100.0,115500,793600
2007-04-25,736700,1276500,176200.0,230900,4920300
2007-04-26,430200,1341000,394200.0,349200,1294300
2007-04-27,372200,599500,203000.0,212700,1257100
2007-04-30,586400,897000,483500.0,156700,1205700
2007-05-01,537100,1009500,867300.0,114600,862000
2007-05-02,629000,615800,4296600.0,83300,562500
2007-05-03,495100,894100,1078500.0,111100,708000
2007-05-04,408300,3542400,948200.0,175200,407300
2007-05-07,250500,1316400,723100.0,136600,817500
2007-05-08,568400,1026700,471400.0,69400,611000
2007-05-09,623800,3320700,347300.0,95800,822200
2007-05-10,688700,1444000,1079000.0,87700,741600
2007-05-11,421200,1505700,681400.0,64300,920500
2007-05-14,462700,848300,490500.0,66700,687200
2007-05-15,1123800,1767000,557100.0,55100,700900
2007-05-16,602800,1554300,714000.0,81200,584900
2007-05-17,538600,2296400,662600.0,70000,993200
2007-05-18,572800,2742100,366200.0,41300,848500
2007-05-21,988000,1035900,495900.0,131900,388100
2007-05-22,1264000,746700,238200.0,95700,445000
2007-05-23,2402000,1193400,676400.0,130600,612900
2007-05-24,1447800,1058200,495800.0,161900,662300
2007-05-25,837400,718400,797700.0,84100,387300
2007-05-29,901700,577200,507200.0,111700,583900
2007-05-30,1082700,764200,266400.0,91400,682300
2007-05-31,1203000,977300,308900.0,107100,2269400
2007-06-01,883700,492300,646100.0,96100,557700
2007-06-04,1145100,652000,269400.0,128600,349900
2007-06-05,1392700,466100,501000.0,127600,361200
2007-06-06,906200,829500,339000.0,149600,391300
2007-06-07,1339400,752900,815900.0,150100,506500
2007-06-08,933000,788600,329600.0,115900,806100
2007-06-11,1097500,532700,379300.0,81900,472800
2007-06-12,1166600,1129900,311700.0,141900,764500
2007-06-13,989900,1107000,340900.0,193100,646000
2007-06-14,847900,846400,308200.0,129200,993400
2007-06-15,781300,1235700,348900.0,59000,634500
2007-06-18,973000,645800,200900.0,53900,595500
2007-06-19,786000,1653700,154500.0,81300,559500
2007-06-20,572500,1200200,219000.0,66300,775200
2007-06-21,1036100,492800,242400.0,105600,501000
2007-06-22,828200,1768000,1031100.0,107800,1513600
2007-06-25,610000,592600,604600.0,134700,745800
2007-06-26,673600,1245600,207300.0,112000,774900
2007-06-27,606700,552300,303500.0,112600,461400
2007-06-28,459700,535700,230900.0,68800,387500
2007-06-29,463500,1749000,1069600.0,60300,470900
2007-07-02,313900,789600,418100.0,119500,457200
2007-07-03,205200,227300,502600.0,49700,320300
2007-07-05,365600,784800,363200.0,82900,476300
2007-07-06,528100,1090500,466300.0,70200,371100
2007-07-09,337000,717400,303900.0,51300,861900
2007-07-10,666000,832300,293300.0,136700,812200
2007-07-11,606700,1015900,206600.0,140000,680100
2007-07-12,970600,626700,666100.0,62100,671600
2007-07-13,330100,599300,420400.0,147600,629700
2007-07-16,326200,651500,274300.0,81500,888200
2007-07-17,440800,716400,381200.0,70200,1048700
2007-07-18,675600,644800,594300.0,114200,966200
2007-07-19,427700,592100,217300.0,83200,1091500
2007-07-20,718100,1121200,218000.0,177800,610900
2007-07-23,405400,592300,154000.0,171900,776400
2007-07-24,702300,684700,679800.0,406400,813300
2007-07-25,953700,1640400,801500.0,230100,4225800
2007-07-26,845100,959600,932900.0,270700,3584400
2007-07-27,1098100,752200,864900.0,205600,2137500
2007-07-30,1087300,1629000,808200.0,137300,1423100
2007-07-31,788100,619000,1378200.0,262300,1090100
2007-08-01,887600,908300,2095900.0,318700,879600
2007-08-02,722400,696100,1050900.0,166600,847800
2007-08-03,1017100,784900,587600.0,284200,742900
2007-08-06,781200,885300,700900.0,167500,911200
2007-08-07,1061900,2103100,1468100.0,187700,1014200
2007-08-08,1128300,7669900,1326800.0,235200,1949900
2007-08-09,1791900,3792200,910500.0,261400,2887800
2007-08-10,1288500,3564100,1039000.0,229900,1948100
2007-08-13,817700,1347200,355800.0,142200,805200
2007-08-14,614300,1048300,870600.0,156000,460900
2007-08-15,731400,1601800,571800.0,190500,697600
2007-08-16,1464400,1807400,953800.0,223900,1263700
2007-08-17,1024300,979100,667200.0,100500,937000
2007-08-20,709200,686100,425700.0,88400,727700
2007-08-21,428900,782900,371900.0,119500,437000
2007-08-22,607800,784300,275200.0,134600,491400
2007-08-23,464700,3145300,205100.0,87700,502400
2007-08-24,365800,662600,171700.0,108600,790400
2007-08-27,433100,510400,358800.0,86500,630800
2007-08-28,789800,1377300,328100.0,140100,749000
2007-08-29,1068900,865800,313000.0,144300,430000
2007-08-30,412600,820300,159900.0,57000,490600
2007-08-31,563200,989300,470900.0,80200,404400
2007-09-04,833500,969800,406600.0,65000,778300
2007-09-05,1391100,466200,276500.0,106000,567100
2007-09-06,841800,749400,297100.0,129700,556900
2007-09-07,1013100,927700,287400.0,124000,445400
2007-09-10,1133300,855700,233300.0,86000,336600
2007-09-11,852600,1427500,360500.0,71000,346400
2007-09-12,1141900,1098400,277300.0,107000,337200
2007-09-13,1004600,1636500,349500.0,65300,337600
2007-09-14,772900,1061000,289500.0,114600,274900
2007-09-17,781600,845500,407800.0,65600,329200
2007-09-18,1790200,1651500,863200.0,141200,567600
2007-09-19,1037700,1384000,483200.0,214500,482300
2007-09-20,787300,1657600,295000.0,93500,505300
2007-09-21,908700,999700,441800.0,89800,469200
2007-09-24,693800,693500,765300.0,68800,312300
2007-09-25,747900,520000,346400.0,169100,427700
2007-09-26,673500,766600,539500.0,84900,393400
2007-09-27,710800,922800,272700.0,150500,349700
2007-09-28,766200,1126200,539500.0,78200,493600
2007-10-01,1023600,978300,573500.0,70900,890700
2007-10-02,1239700,667000,749200.0,119400,576500
2007-10-03,1183600,846600,584500.0,195600,963200
2007-10-04,662600,615200,387700.0,185500,420800
2007-10-05,807300,980100,326900.0,125900,703100
2007-10-08,782100,1003200,400500.0,127200,363600
2007-10-09,735600,1222300,482900.0,161500,718600
2007-10-10,714600,902800,382400.0,152900,468300
2007-10-11,690900,1148200,482600.0,189400,775300
2007-10-12,486300,532000,1056900.0,136000,361500
2007-10-15,658000,708600,466300.0,144600,457100
2007-10-16,709600,679700,346500.0,170900,448500
2007-10-17,1095200,745500,308000.0,201000,877100
2007-10-18,933300,777200,308600.0,133200,698100
2007-10-19,1000800,801100,353100.0,472500,656700
2007-10-22,680100,622300,294700.0,295200,758400
2007-10-23,653300,1188600,251000.0,119800,1047000
2007-10-24,1059700,898800,273600.0,118400,1533400
2007-10-25,912900,571900,1198400.0,161800,778500
2007-10-26,583800,1205700,4339700.0,127000,668000
2007-10-29,454000,1190100,879600.0,60100,541500
2007-10-30,367800,614500,1269600.0,80100,443400
2007-10-31,661100,828100,1498000.0,142700,524400
2007-11-01,745700,1757100,757600.0,124400,1014200
2007-11-02,570000,916800,719900.0,132800,436200
2007-11-05,694200,712800,600300.0,182500,532100
2007-11-06,740300,663900,528400.0,96900,998900
2007-11-07,528200,1104000,670300.0,140800,767300
2007-11-08,796200,4422200,1100600.0,216900,676000
2007-11-09,908500,7734100,714000.0,166500,562100
2007-11-12,526800,1828100,573700.0,135500,797000
2007-11-13,506400,2228600,649300.0,81000,518400
2007-11-14,671500,2047000,698000.0,138000,462000
2007-11-15,827200,785500,406900.0,79900,324600
2007-11-16,1108600,1093300,821600.0,117600,343100
2007-11-19,985500,1660400,692600.0,138500,451400
